object_id,has_person,person_percent,has_building,building_percent,has_tree,tree_percent,has_mountain,mountain_percent,has_grass,grass_percent,has_water,water_percent,has_rock,rock_percent,has_house,house_percent,has_road,road_percent,has_sidewalk,sidewalk_percent,has_fence,fence_percent,has_sea,sea_percent,has_animal,animal_percent,has_column,column_percent,has_boat,boat_percent,has_river,river_percent,has_plant,plant_percent,has_curtain,curtain_percent,has_windowpane,windowpane_percent,has_chair,chair_percent,has_field,field_percent,has_table,table_percent,has_hovel,hovel_percent,has_tent,tent_percent,has_bridge,bridge_percent,has_bench,bench_percent,has_pier,pier_percent,artist_name,origin,creation_year,work_type,works_in_museum
264940,,,,,1.0,44.98,,,,,1.0,4.11,,,,,,,,,,,,,,,,,,,1.0,20.07,,,,,,,,,,,,,,,,,,,,,,,Carleton E. Watkins,American,1874,Photograph,247
264959,1.0,3.6,,,1.0,15.01,,,,,,,,,,,,,,,,,,,1.0,1.31,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,Carleton E. Watkins,American,1866,Photograph,247
264969,,,,,,,1.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carleton E. Watkins,American,1870,Photograph,247
264977,,,1.0,8.35,,,,,1.0,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.57,,,,,,,,,,,,,Carleton E. Watkins,American,1876,Photograph,247
264985,,,,,,,1.0,13.48,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carleton E. Watkins,American,1875,Photograph,247
264990,,,,,,,1.0,9.26,,,,,,,1.0,1.62,1.0,0.76,,,,,,,,,,,,,,,,,,,,,,,1.0,4.93,,,,,,,,,,,,,Carleton E. Watkins,American,1875,Photograph,247
264993,,,,,,,1.0,24.98,,,1.0,1.29,1.0,2.06,,,,,,,,,1.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carleton E. Watkins,American,1867,Photograph,247
265001,,,1.0,7.86,1.0,0.9,1.0,42.18,1.0,0.38,,,1.0,0.8,1.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Joseph Russell,American,1868,Photograph,16
265002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Bell,"American, born England",1867,Photograph,7
265065,,,,,1.0,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustave Le Gray,French,1858,Photograph,41
265075,,,,,1.0,55.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugène Cuvelier,French,1862,Photograph,7
265090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Rémy Robert,French,1858,Photograph,9
265151,,,1.0,42.19,,,,,,,,,,,,,1.0,13.86,1.0,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.54,,,Morton Schamberg,American,1917,Photograph,22
265294,1.0,17.42,,,,,,,,,1.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walery,Polish,1929,Photograph,2
265311,1.0,20.95,1.0,41.67,1.0,6.57,,,1.0,0.51,,,,,,,,,,,,,,,,,,,,,,,1.0,0.55,,,1.0,0.71,,,,,,,,,,,,,,,,,Marion Post Wolcott,American,1939,Photograph,4
265707,,,,,1.0,60.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Harrison,British,1879,Photograph,2
265726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adolphe Braun,French,1856,Photograph,27
265773,,,1.0,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265775,,,1.0,73.1,1.0,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265776,,,1.0,47.67,1.0,7.15,,,1.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1869,Photograph,46
265777,,,1.0,26.4,1.0,23.87,1.0,0.53,,,,,1.0,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265778,,,1.0,67.17,,,,,,,,,,,1.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1869,Photograph,46
265779,,,1.0,49.78,1.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265780,1.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.41,,,,,,,,,,,Alfred Capel Cure,British,1869,Photograph,46
265782,,,1.0,17.94,1.0,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1857,Photograph,46
265783,,,1.0,33.87,1.0,19.93,,,1.0,0.31,,,,,,,,,,,1.0,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265786,,,1.0,39.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265787,,,1.0,21.84,1.0,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265788,,,1.0,65.83,,,,,1.0,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265790,,,1.0,66.9,1.0,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265791,,,1.0,37.46,1.0,8.71,,,1.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265792,,,1.0,39.45,1.0,18.62,,,1.0,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.59,,,Alfred Capel Cure,British,1859,Photograph,46
265794,1.0,2.19,,,1.0,0.45,,,,,,,,,,,,,,,,,,,1.0,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265797,,,1.0,21.96,1.0,23.83,,,1.0,2.08,,,,,,,1.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265800,1.0,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265801,1.0,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265803,,,1.0,32.35,1.0,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265805,,,1.0,9.07,,,1.0,31.86,1.0,4.13,,,1.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265806,,,1.0,21.02,1.0,9.51,,,1.0,2.46,,,,,1.0,10.15,1.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1869,Photograph,46
265808,,,1.0,28.88,1.0,12.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1857,Photograph,46
265809,,,1.0,27.78,1.0,26.42,,,1.0,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1860,Photograph,46
265810,,,1.0,74.69,,,,,1.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1859,Photograph,46
265811,,,1.0,66.21,1.0,6.89,,,1.0,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265812,,,1.0,65.61,,,,,,,,,,,,,,,,,1.0,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1858,Photograph,46
265814,,,1.0,41.82,1.0,4.03,,,1.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1857,Photograph,46
265816,,,1.0,27.95,1.0,49.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.08,,,1.0,0.38,,,,,,,1.0,0.54,,,Alfred Capel Cure,British,1860,Photograph,46
265817,1.0,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Capel Cure,British,1856,Photograph,46
265895,,,1.0,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Henry Fox Talbot,British,1843,Photograph,74
265901,,,1.0,5.25,1.0,24.93,1.0,20.11,,,1.0,0.63,1.0,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1857,Photograph,46
265904,,,,,1.0,83.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugène Cuvelier,French,1864,Photograph,7
265905,,,,,1.0,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.79,,,,,,,,,,,,,,,Robert Howlett,British,1855,Photograph,6
265917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,Linnaeus Tripe,British,1858,Photograph,61
265920,,,,,1.0,2.6,1.0,6.55,1.0,3.41,1.0,0.67,1.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.7,,,,,Charles Clifford,British,1858,Photograph,70
265932,,,1.0,76.49,,,,,,,,,1.0,0.42,,,,,1.0,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33,,,Charles Marville,French,1867,Photograph,21
265933,,,1.0,27.54,1.0,1.83,,,1.0,0.65,,,,,,,1.0,21.21,,,1.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Soulier,French,1869,Photograph,7
265934,,,,,,,1.0,55.96,,,,,,,,,,,,,,,1.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Bell,"American, born England",1872,Photograph,7
265972,1.0,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Gustav Rejlander,"British, born Sweden",1859,Photograph,34
266026,,,1.0,78.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Murray,"British, Scottish",1864,Photograph,9
266060,,,1.0,7.93,1.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugène Druet,French,1912,Photograph,6
266091,1.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willoughby Wallace Hooper,British,1869,Photograph,1
266095,1.0,2.13,1.0,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Fiebig,German,1859,Photograph,1
266108,,,1.0,76.19,,,,,,,,,,,,,1.0,12.99,1.0,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles D'Hoy,Belgian,1860,Photograph,1
266121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Beasley Greene,American,1854,Photograph,16
266157,,,1.0,46.92,1.0,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Dykes Alexander,British,1859,Photograph,3
266222,,,1.0,37.92,1.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.31,,,,,,,,,,,,,,,,,,,,,Edouard Baldus,"French, born Prussia",1855,Photograph,148
266255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1866,Photograph,79
266256,1.0,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1866,Photograph,79
266258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julia Margaret Cameron,"British, born India",1873,Photograph,79
266273,1.0,0.86,1.0,48.83,,,,,1.0,0.55,,,1.0,0.89,,,,,,,,,,,,,1.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,John Murray,"British, Scottish",1862,Photograph,9
266282,,,1.0,37.29,1.0,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edouard Baldus,"French, born Prussia",1851,Photograph,148
266284,1.0,3.38,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Henri-Jean-Louis Le Secq,French,1852,Photograph,8
266332,1.0,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Rémy Robert,French,1855,Photograph,9
266459,1.0,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nadar,French,1861,Photograph,15
266480,1.0,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nadar,French,1859,Photograph,15
266481,1.0,47.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nadar,French,1860,Photograph,15
266644,,,,,,,,,,,,,,,,,1.0,3.37,1.0,0.46,1.0,2.51,1.0,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.58,Edouard Baldus,"French, born Prussia",1855,Photograph,148
266646,,,1.0,13.91,,,,,,,,,,,,,1.0,40.67,1.0,0.75,1.0,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.34,,,Edouard Baldus,"French, born Prussia",1855,Photograph,148
266647,,,1.0,13.39,,,1.0,63.51,,,,,,,1.0,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edouard Baldus,"French, born Prussia",1861,Photograph,148
266672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Thurston Thompson,British,1855,Photograph,1
266764,1.0,19.13,,,1.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266765,1.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266766,1.0,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266767,1.0,8.6,,,,,,,,,,,1.0,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266769,1.0,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266770,1.0,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266771,1.0,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266772,1.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266775,1.0,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266777,1.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266778,1.0,21.73,,,,,,,,,1.0,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266779,1.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266780,1.0,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reed Brockway Bontecou,American,1865,Photograph,18
266875,,,1.0,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calvert Richard Jones,"British, Welsh",1846,Photograph,19
266893,1.0,3.02,,,1.0,25.02,1.0,31.34,1.0,28.01,,,1.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Bourne,British,1866,Photograph,6
